,precio_compra,precio_compra_por_m2,cee,balcon,armarios_empotrados,jardin,zonas_verdes,estacionamiento,pileta,trastero,terraza,tipo_inmueble,accesible,exterior,bajo,necesita_reforma,habitaciones,ubicacion,annio_construccion,piso,metros_cuadrados,bannos,zona,latitud,longitud
143,135000,2455,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Los Ángeles, Madrid",1969.0,Bajo,55.0,1.0,sur,40.3562217,-3.6996388
144,133000,1157,en trámite,False,False,False,True,False,False,True,True,HouseType 1: Pisos,False,False,False,False,4,"Los Ángeles, Madrid",1969.0,1,115.0,1.0,sur,40.3562217,-3.6996388
145,119000,1776,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1960.0,3,67.0,1.0,sur,40.3562217,-3.6996388
146,115000,1716,E,False,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"Los Ángeles, Madrid",1969.0,5,67.0,1.0,sur,40.3562217,-3.6996388
147,104000,1552,F,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,1,"Los Ángeles, Madrid",1965.0,2,67.0,1.0,sur,40.3562217,-3.6996388
148,101000,1942,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,2,"Los Ángeles, Madrid",1960.0,4,52.0,1.0,sur,40.3562217,-3.6996388
149,119000,1545,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1960.0,3,77.0,1.0,sur,40.3562217,-3.6996388
150,199306,2588,no indicado,False,True,False,True,True,True,True,True,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1969.0,1,77.0,2.0,sur,40.3562217,-3.6996388
151,173000,1384,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,True,False,False,4,"Los Ángeles, Madrid",1969.0,Entreplanta exterior,125.0,2.0,sur,40.3562217,-3.6996388
152,175000,1400,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,True,False,False,4,"Los Ángeles, Madrid",1969.0,Entreplanta exterior,125.0,2.0,sur,40.3562217,-3.6996388
153,135000,1286,en trámite,False,True,False,True,False,False,True,False,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1969.0,2,105.0,2.0,sur,40.3562217,-3.6996388
154,260000,2476,no indicado,False,True,False,True,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1969.0,5,105.0,2.0,sur,40.3562217,-3.6996388
155,160000,1975,B,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1969.0,3,81.0,1.0,sur,40.3562217,-3.6996388
156,175000,2160,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,3,"Los Ángeles, Madrid",1950.0,4,81.0,1.0,sur,40.3562217,-3.6996388
157,170000,1466,en trámite,True,True,False,True,False,False,False,True,HouseType 1: Pisos,True,True,False,True,4,"Los Ángeles, Madrid",1978.0,Entreplanta exterior,116.0,2.0,sur,40.3562217,-3.6996388
158,190000,2021,no indicado,False,False,False,False,False,False,True,False,HouseType 1: Pisos,False,False,False,False,4,"Los Ángeles, Madrid",1969.0,1,94.0,1.0,sur,40.3562217,-3.6996388
159,139000,1931,no indicado,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"Los Ángeles, Madrid",1969.0,3,72.0,1.0,sur,40.3562217,-3.6996388
160,149000,1536,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,4,"Los Ángeles, Madrid",1963.0,4,97.0,1.0,sur,40.3562217,-3.6996388
161,189000,1948,en trámite,False,False,False,True,False,True,False,False,HouseType 1: Pisos,False,True,False,False,3,"Los Ángeles, Madrid",1969.0,Entreplanta exterior,97.0,2.0,sur,40.3562217,-3.6996388
162,170000,1910,en trámite,False,False,False,True,False,True,False,False,HouseType 1: Pisos,False,True,False,False,2,"Los Ángeles, Madrid",1969.0,Entreplanta exterior,89.0,2.0,sur,40.3562217,-3.6996388
163,165000,1854,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1977.0,1,89.0,1.0,sur,40.3562217,-3.6996388
164,138000,1551,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"Los Ángeles, Madrid",1969.0,1,89.0,1.0,sur,40.3562217,-3.6996388
165,173000,1901,en trámite,False,False,False,True,False,True,False,False,HouseType 1: Pisos,False,True,False,False,2,"Los Ángeles, Madrid",1969.0,Entreplanta exterior,91.0,2.0,sur,40.3562217,-3.6996388
166,109900,1717,en trámite,False,False,False,False,False,False,True,False,HouseType 1: Pisos,True,False,False,False,2,"San Andrés, Madrid",1955.0,Bajo,64.0,1.0,norte,40.3455389,-3.7109697
167,149999,2344,en trámite,False,True,False,False,True,False,True,False,HouseType 1: Pisos,True,False,False,False,2,"San Andrés, Madrid",2000.0,1,64.0,1.0,norte,40.3455389,-3.7109697
168,86860,1336,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,True,False,True,2,"San Andrés, Madrid",1982.0,Entreplanta exterior,65.0,1.0,norte,40.3455389,-3.7109697
169,232000,3569,en trámite,False,False,False,False,True,False,True,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,2,65.0,1.0,norte,40.3455389,-3.7109697
170,110000,1692,no indicado,True,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"San Andrés, Madrid",1973.0,3,65.0,1.0,norte,40.3455389,-3.7109697
171,107583,1655,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,True,False,False,3,"San Andrés, Madrid",1980.0,Entreplanta exterior,65.0,1.0,norte,40.3455389,-3.7109697
172,109900,1691,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,3,65.0,1.0,norte,40.3455389,-3.7109697
173,105000,1615,E,True,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,4,65.0,1.0,norte,40.3455389,-3.7109697
174,97000,1492,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1965.0,3,65.0,1.0,norte,40.3455389,-3.7109697
175,99000,1523,en trámite,True,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1961.0,3,65.0,1.0,norte,40.3455389,-3.7109697
176,93000,1409,G,True,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"San Andrés, Madrid",1973.0,1,66.0,1.0,norte,40.3455389,-3.7109697
177,99000,1500,F,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,True,2,"San Andrés, Madrid",1973.0,3,66.0,1.0,norte,40.3455389,-3.7109697
178,118000,1710,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,2,"San Andrés, Madrid",1963.0,2,69.0,2.0,norte,40.3455389,-3.7109697
179,240000,3478,en trámite,False,False,False,False,False,True,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,1,69.0,1.0,norte,40.3455389,-3.7109697
180,118600,1719,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,Bajo,69.0,1.0,norte,40.3455389,-3.7109697
181,132000,1913,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1965.0,Bajo,69.0,1.0,norte,40.3455389,-3.7109697
182,138000,2000,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,3,69.0,1.0,norte,40.3455389,-3.7109697
183,155000,1632,D,True,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1965.0,2,95.0,1.0,norte,40.3455389,-3.7109697
184,185000,1947,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1975.0,2,95.0,1.0,norte,40.3455389,-3.7109697
185,112000,1179,en trámite,False,False,False,False,False,False,True,True,HouseType 1: Pisos,False,False,False,True,3,"San Andrés, Madrid",1973.0,Bajo,95.0,1.0,norte,40.3455389,-3.7109697
186,154500,1626,no indicado,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",2007.0,Bajo,95.0,2.0,norte,40.3455389,-3.7109697
187,122000,1284,no indicado,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1967.0,2,95.0,1.0,norte,40.3455389,-3.7109697
188,154500,1626,G,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,Bajo,95.0,1.0,norte,40.3455389,-3.7109697
189,154500,1626,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",2007.0,Bajo,95.0,2.0,norte,40.3455389,-3.7109697
190,261100,2748,no indicado,False,False,False,True,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,5,95.0,2.0,norte,40.3455389,-3.7109697
191,177000,1863,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1968.0,1,95.0,1.0,norte,40.3455389,-3.7109697
192,145000,1526,E,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,Bajo,95.0,2.0,norte,40.3455389,-3.7109697
193,154000,2567,A,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,True,False,2,"San Andrés, Madrid",1980.0,Semi-sótano,60.0,1.0,norte,40.3455389,-3.7109697
194,105000,1750,no indicado,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1967.0,3,60.0,1.0,norte,40.3455389,-3.7109697
195,120000,2000,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1960.0,3,60.0,1.0,norte,40.3455389,-3.7109697
196,85000,1417,F,False,True,False,False,False,False,True,False,HouseType 1: Pisos,True,False,False,False,0,"San Andrés, Madrid",1980.0,Bajo,60.0,1.0,norte,40.3455389,-3.7109697
197,125000,2083,en trámite,True,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,2,60.0,1.0,norte,40.3455389,-3.7109697
198,150000,2500,no indicado,False,False,False,False,False,True,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,Bajo,60.0,1.0,norte,40.3455389,-3.7109697
199,120000,2000,no indicado,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,1,60.0,1.0,norte,40.3455389,-3.7109697
200,95000,1583,A,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,3,60.0,1.0,norte,40.3455389,-3.7109697
201,138000,2300,A,True,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,3,60.0,1.0,norte,40.3455389,-3.7109697
202,99000,1650,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1953.0,2,60.0,1.0,norte,40.3455389,-3.7109697
203,135000,2250,F,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1976.0,3,60.0,1.0,norte,40.3455389,-3.7109697
204,99000,1650,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1965.0,1,60.0,1.0,norte,40.3455389,-3.7109697
205,84000,1333,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1968.0,3,63.0,1.0,norte,40.3455389,-3.7109697
206,106900,1697,E,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,1,"San Andrés, Madrid",1980.0,2,63.0,1.0,norte,40.3455389,-3.7109697
207,145900,2084,E,True,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1968.0,3,70.0,1.0,norte,40.3455389,-3.7109697
208,117000,1671,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1975.0,3,70.0,1.0,norte,40.3455389,-3.7109697
209,75000,1071,en trámite,True,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1973.0,Bajo,70.0,1.0,norte,40.3455389,-3.7109697
210,135000,1929,E,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,3,70.0,1.0,norte,40.3455389,-3.7109697
211,104840,1498,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1968.0,3,70.0,1.0,norte,40.3455389,-3.7109697
212,126000,1800,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,3,70.0,1.0,norte,40.3455389,-3.7109697
213,146750,2096,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,3,70.0,1.0,norte,40.3455389,-3.7109697
214,99000,1414,E,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,3,70.0,1.0,norte,40.3455389,-3.7109697
215,109000,1557,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1969.0,3,70.0,1.0,norte,40.3455389,-3.7109697
216,138000,1971,no indicado,False,False,False,True,True,False,True,False,HouseType 1: Pisos,True,False,True,False,2,"San Andrés, Madrid",1980.0,Semi-sótano,70.0,1.0,norte,40.3455389,-3.7109697
217,125000,1786,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,Bajo,70.0,1.0,norte,40.3455389,-3.7109697
218,119000,1700,E,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1980.0,Bajo,70.0,1.0,norte,40.3455389,-3.7109697
219,95000,1397,F,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,True,3,"San Andrés, Madrid",1973.0,4,68.0,1.0,norte,40.3455389,-3.7109697
220,156000,2294,en trámite,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,1,68.0,1.0,norte,40.3455389,-3.7109697
221,91500,1102,en trámite,True,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1966.0,3,83.0,1.0,norte,40.3455389,-3.7109697
222,135000,1627,en trámite,False,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1985.0,Bajo,83.0,1.0,norte,40.3455389,-3.7109697
223,146000,1759,en trámite,True,True,False,False,False,False,True,True,HouseType 1: Pisos,True,False,False,False,2,"San Andrés, Madrid",2003.0,1,83.0,1.0,norte,40.3455389,-3.7109697
224,155000,1867,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1964.0,3,83.0,1.0,norte,40.3455389,-3.7109697
225,159000,1916,E,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1966.0,2,83.0,1.0,norte,40.3455389,-3.7109697
226,99900,1638,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,2,61.0,1.0,norte,40.3455389,-3.7109697
227,93000,1525,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1965.0,2,61.0,1.0,norte,40.3455389,-3.7109697
228,120000,1463,en trámite,True,True,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1960.0,4,82.0,1.0,norte,40.3455389,-3.7109697
229,257000,1977,en trámite,False,True,False,True,False,True,False,True,HouseType 1: Pisos,False,False,False,False,4,"San Andrés, Madrid",1980.0,3,130.0,2.0,norte,40.3455389,-3.7109697
230,215000,1654,en trámite,False,True,False,False,True,False,False,True,HouseType 5: Áticos,False,False,False,False,2,"San Andrés, Madrid",1980.0,3,130.0,1.0,norte,40.3455389,-3.7109697
231,293000,2254,en trámite,False,True,True,False,True,False,True,False,HouseType 2: Casa o chalet,False,False,True,False,4,"San Andrés, Madrid",1994.0,Semi-sótano,130.0,2.0,norte,40.3455389,-3.7109697
232,138000,1840,inmueble exento,False,True,False,False,True,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1984.0,3,75.0,1.0,norte,40.3455389,-3.7109697
233,92500,1233,en trámite,True,True,False,False,False,False,False,False,HouseType 1: Pisos,True,False,False,False,1,"San Andrés, Madrid",2008.0,1,75.0,1.0,norte,40.3455389,-3.7109697
234,83800,1117,en trámite,True,True,False,False,False,False,False,True,HouseType 1: Pisos,True,False,False,False,0,"San Andrés, Madrid",2008.0,1,75.0,1.0,norte,40.3455389,-3.7109697
235,103000,1373,en trámite,False,True,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1968.0,2,75.0,1.0,norte,40.3455389,-3.7109697
236,117300,1564,E,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,3,75.0,1.0,norte,40.3455389,-3.7109697
237,120000,1600,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1974.0,3,75.0,1.0,norte,40.3455389,-3.7109697
238,117300,1564,E,False,False,False,False,False,False,False,False,HouseType 1: Pisos,False,False,False,False,3,"San Andrés, Madrid",1980.0,3,75.0,1.0,norte,40.3455389,-3.7109697
239,128000,1707,en trámite,False,False,False,False,False,False,False,True,HouseType 1: Pisos,False,False,False,False,2,"San Andrés, Madrid",1969.0,2,75.0,1.0,norte,40.3455389,-3.7109697
