folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,cd,periodo,sexo,edad,nivel,anio,cond_activ,p1,p2,p3,p3_8esp,p4,p4_8esp,p5,p6,p6_8esp,p7,p8,p9,p10,p11,p11_8esp,p12_1,p12_2,p12_3,p12_4,p13,p13_8esp,p14,p14_8esp,p15,p16,p17,p18,p18_8esp,obs,tipracsem,actfis,factor,upm_dis,est_dis
13B211,4,40194,2,1,0,1,28,1122,1,38,4,3,1,1,0,0,,0,,0,0,,2,4,120,2,5,,0,2,0,0,2,,1,,1,1,2,0,,,480,11,32023,45,4
13B211,4,40194,4,1,0,1,28,1122,2,60,7,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15508,45,4
13B211,4,40194,1,1,0,2,28,1122,2,54,3,3,1,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,16835,45,4
11B211,4,40221,4,1,0,1,28,1122,2,77,0,,8,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,8811,46,2
11B211,4,40221,3,1,0,2,28,1122,2,30,4,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18241,46,2
11B211,4,40221,2,1,0,1,28,1122,1,47,4,1,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22869,46,2
11B211,4,40221,1,1,0,2,28,1122,2,72,2,1,7,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,26434,46,2
13B213,5,40007,1,1,0,1,17,1122,1,45,4,3,1,1,0,0,,0,,0,0,,1,5,60,1,2,,0,0,0,4,1,,7,,3,1,1,0,,,180,11,21233,47,4
13B213,5,40007,4,1,0,4,17,1122,1,23,6,4,6,1,0,0,,0,,0,0,,1,1,30,1,1,,0,2,0,0,1,,1,,3,1,1,0,,,210,11,69413,47,4
11A207,5,40013,4,1,0,2,17,1122,2,41,3,3,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,14688,48,2
11A207,5,40013,1,1,0,3,17,1122,2,22,6,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,31971,48,2
11A207,5,40013,3,1,0,4,17,1122,2,21,4,2,7,2,1,8,POR EMBARAZO DE ALTO RIESGO,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,42629,48,2
11A207,5,40013,2,1,0,2,17,1122,2,25,3,3,7,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17329,48,2
13A218,5,40028,4,1,0,1,17,1122,1,66,7,4,1,2,1,8,POR SU EDAD,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20916,49,4
13A218,5,40028,1,1,0,2,17,1122,2,66,7,4,7,1,0,0,,0,,0,0,,2,5,40,1,1,,0,2,0,0,4,,7,,2,1,1,0,,,120,12,22084,49,4
13A218,5,40028,3,1,0,1,17,1122,1,60,7,5,1,1,0,0,,0,,0,0,,2,1,20,1,1,,0,0,3,0,3,,7,,2,1,1,0,,,140,12,18264,49,4
11B213,5,40039,1,1,0,2,17,1122,2,21,2,6,7,2,1,8,PANDEMIA,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23136,50,2
11B213,5,40039,4,1,0,2,17,1122,2,43,6,3,7,1,0,0,,0,,0,0,,2,1,30,1,1,,1,0,0,0,4,,6,,2,1,1,0,,,210,11,15944,50,2
11B213,5,40039,3,1,0,2,17,1122,2,40,2,6,1,1,0,0,,0,,0,0,,2,5,30,1,1,,0,0,0,4,2,,7,,1,2,0,0,,,90,12,23916,50,2
12A207,5,40040,1,1,0,2,17,1122,2,43,9,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14168,51,3
12A207,5,40040,4,1,0,1,17,1122,2,69,2,6,8,1,0,0,,0,,0,0,,2,5,60,1,1,,0,0,0,4,4,,7,,1,2,0,0,,,180,11,8074,51,3
12A207,5,40040,2,1,0,1,17,1122,1,31,4,3,4,2,2,0,,5,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,18870,51,3
11A204,5,40068,3,1,0,2,17,1122,1,57,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,27046,52,2
11A204,5,40068,1,1,0,2,17,1122,2,46,3,3,7,1,0,0,,0,,0,0,,2,5,60,1,1,,0,2,0,0,3,,7,,2,2,0,0,,,180,11,20167,52,2
11A204,5,40068,4,1,0,1,17,1122,1,62,2,6,1,1,0,0,,0,,0,0,,2,1,40,1,1,,1,2,0,0,4,,7,,1,1,2,0,,,280,11,20284,52,2
11A204,5,40068,2,1,0,2,17,1122,2,68,4,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16351,52,2
12A204,5,40069,4,1,0,2,17,1122,2,50,3,3,7,1,0,0,,0,,0,0,,2,6,60,1,1,,1,0,0,0,3,,7,,1,1,1,0,,,120,12,28139,53,3
12A204,5,40069,3,1,0,2,17,1122,2,49,3,3,4,2,2,0,,8,NO LE GUSTA,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21104,53,3
12A204,5,40069,1,1,0,2,17,1122,2,36,2,6,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,22519,53,3
12A204,5,40069,2,1,0,1,17,1122,1,59,4,2,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21226,53,3
11A218,5,40129,2,1,0,1,17,1122,2,49,3,3,7,1,0,0,,0,,0,0,,2,4,40,1,1,,1,0,0,0,4,,7,,1,2,0,0,,,160,11,37295,54,2
11A218,5,40129,4,1,0,1,17,1122,1,62,3,3,1,2,1,3,,0,,1,8,CUANDO SE RECUPERE DE ENFERMEDAD,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15005,54,2
11A218,5,40129,1,1,0,1,17,1122,1,34,4,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,21200,54,2
11A218,5,40129,3,1,0,1,17,1122,1,32,7,1,1,1,0,0,,0,,0,0,,3,1,90,2,2,,1,2,3,0,2,,7,,4,1,1,0,,,630,11,21200,54,2
12B211,5,40191,4,1,0,1,17,1122,2,59,7,2,7,1,0,0,,0,,0,0,,2,5,30,1,5,,0,2,0,0,4,,6,,1,1,9,0,,,90,12,12883,55,3
12B211,5,40191,3,1,0,1,17,1122,2,38,7,4,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7461,55,3
12B211,5,40191,2,1,0,1,17,1122,1,39,6,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17736,55,3
12B211,5,40191,1,1,0,1,17,1122,2,57,2,6,7,2,1,8,POR CUIDAR DE SU ESPOSO,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25767,55,3
12A205,5,40231,4,1,0,1,17,1122,1,63,3,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20623,56,3
12A205,5,40231,3,1,0,1,17,1122,1,75,2,6,8,1,0,0,,0,,0,0,,2,5,60,1,1,,1,0,0,0,2,,6,,1,1,1,0,,,180,11,15745,56,3
12A205,5,40231,2,1,0,3,17,1122,1,47,3,3,1,2,1,3,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21574,56,3
12A205,5,40231,1,1,0,1,17,1122,1,70,2,6,8,1,0,0,,0,,0,0,,2,5,30,1,1,,1,0,0,0,4,,6,,1,1,1,0,,,90,12,15745,56,3
12B212,5,40323,1,1,0,1,17,1122,2,56,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7345,57,3
12B212,5,40323,3,1,0,1,17,1122,1,67,7,5,1,1,0,0,,0,,0,0,,2,1,30,1,1,,1,0,0,0,4,,7,,1,1,9,0,,,210,11,9184,57,3
12B212,5,40323,2,1,0,6,17,1122,2,28,3,3,1,2,2,0,,2,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,60227,57,3
11A206,5,40362,3,1,0,2,17,1122,2,21,7,1,7,2,1,3,,0,,1,8,ESTAR MEJOR DE SALUD,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20800,58,2
11A206,5,40362,1,1,0,2,17,1122,2,33,4,3,1,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16911,58,2
11A206,5,40362,4,1,0,1,17,1122,1,33,3,3,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19090,58,2
11A206,5,40362,2,1,0,1,17,1122,1,37,6,1,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,25555,58,2
12A206,5,40389,3,1,0,1,17,1122,1,54,7,5,1,1,0,0,,0,,0,0,,1,7,60,2,1,,0,2,0,0,1,,7,,3,1,1,0,,,60,12,29791,59,3
12A206,5,40389,2,1,0,2,17,1122,1,64,3,3,8,1,0,0,,0,,0,0,,2,1,60,1,1,,0,2,0,0,4,,7,,1,1,1,0,,,420,11,14239,59,3
12A206,5,40389,4,1,0,1,17,1122,2,70,2,6,8,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17217,59,3
12A206,5,40389,1,1,0,1,17,1122,1,37,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17954,59,3
12B212,5,40419,2,1,0,1,17,1122,1,75,6,2,8,2,1,8,POR PANDEMIA,0,,1,8,DISMINUYA UN POCO LOS CONTAGIOS,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26323,60,3
12B212,5,40419,4,1,0,1,17,1122,1,64,7,4,1,1,0,0,,0,,0,0,,2,4,40,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,160,11,7661,60,3
12B212,5,40419,1,1,0,1,17,1122,2,69,6,2,3,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,37057,60,3
11A218,6,40063,3,1,0,1,33,1122,1,23,7,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21259,61,2
11A218,6,40063,4,1,0,1,33,1122,2,72,6,2,8,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7517,61,2
11A218,6,40063,2,1,0,1,33,1122,1,57,2,3,8,1,0,0,,0,,0,0,,1,4,60,1,1,,0,2,0,0,1,,7,,3,1,2,0,,,240,11,12433,61,2
11A218,6,40063,1,1,0,1,33,1122,1,60,3,3,8,1,0,0,,0,,0,0,,2,3,30,1,1,,1,0,0,0,4,,6,,3,1,1,0,,,150,11,6216,61,2
13A204,6,40066,2,1,0,1,33,1122,1,41,7,4,1,1,0,0,,0,,0,0,,3,5,45,2,2,,0,2,3,0,2,,3,,3,2,0,0,,,135,11,13172,62,4
13A204,6,40066,4,1,0,2,33,1122,2,61,2,6,8,1,0,0,,0,,0,0,,2,1,45,1,1,,1,2,0,0,2,,3,,2,1,1,0,,,315,11,19135,62,4
13A204,6,40066,3,1,0,1,33,1122,2,67,7,3,8,1,0,0,,0,,0,0,,2,2,40,1,1,,1,0,0,0,4,,6,,1,1,2,0,,,240,11,12631,62,4
13A204,6,40066,1,1,0,1,33,1122,1,42,8,4,1,1,0,0,,0,,0,0,,3,4,90,2,2,,0,2,3,0,3,,7,,1,2,0,0,,,360,11,13172,62,4
13A207,6,40077,4,1,0,1,33,1122,2,41,7,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,16288,63,4
13A207,6,40077,3,1,0,2,33,1122,2,52,4,3,7,2,1,3,,0,,1,2,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,15265,63,4
13A207,6,40077,1,1,0,1,33,1122,2,37,7,3,1,1,0,0,,0,,0,0,,2,3,60,2,2,,0,2,0,0,2,,7,,3,1,2,0,,,300,11,8144,63,4
11A204,6,40130,4,1,0,1,33,1122,1,44,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,22463,64,2
11A204,6,40130,1,1,0,1,33,1122,1,42,8,3,1,2,1,4,,0,,1,8,QUE SE CALME LA OLA DE ASESINATOS,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14976,64,2
11A204,6,40130,2,1,0,1,33,1122,2,87,0,,8,2,2,0,,3,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7181,64,2
11A204,6,40130,3,1,0,2,33,1122,2,58,2,6,7,1,0,0,,0,,0,0,,2,4,45,1,1,,1,0,0,0,4,,3,,3,1,1,0,,,180,11,10878,64,2
12B213,6,40131,2,1,0,1,33,1122,2,35,7,4,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,7902,65,3
12B213,6,40131,1,1,0,2,33,1122,2,29,4,3,7,1,0,0,,0,,0,0,,2,3,45,2,1,,0,0,3,0,2,,3,,3,1,1,0,,,225,11,27967,65,3
12B213,6,40131,4,1,0,1,33,1122,2,36,7,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,7902,65,3
12B213,6,40131,3,1,0,1,33,1122,1,54,4,3,4,1,0,0,,0,,0,0,,2,2,60,2,1,,0,0,0,4,3,,3,,1,2,0,0,,,360,11,15583,65,3
11A207,6,40136,3,1,0,1,33,1122,2,40,7,2,1,1,0,0,,0,,0,0,,2,5,45,1,1,,0,2,0,0,2,,3,,3,1,2,0,,,135,12,8900,66,2
11A207,6,40136,2,1,0,4,33,1122,1,20,4,2,1,1,0,0,,0,,0,0,,3,4,60,2,1,,0,2,0,0,1,,3,,3,2,0,0,,,240,11,57382,66,2
11A207,6,40136,1,1,0,1,33,1122,2,20,7,2,7,1,0,0,,0,,0,0,,2,3,60,2,1,,0,2,0,0,3,,7,,2,2,0,0,,,300,11,12915,66,2
11A207,6,40136,4,1,0,1,33,1122,2,76,2,2,7,1,0,0,,0,,0,0,,2,4,30,1,1,,1,2,0,0,4,,7,,1,1,1,0,,,120,12,30432,66,2
12B212,6,40190,1,1,0,2,33,1122,2,44,6,2,1,1,0,0,,0,,0,0,,3,3,60,2,1,,0,2,3,0,1,,3,,3,1,1,0,,,300,11,15356,67,3
12B212,6,40190,2,1,0,1,33,1122,1,31,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20451,67,3
12B212,6,40190,3,1,0,1,33,1122,2,72,2,6,8,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,17502,67,3
12B212,6,40190,4,1,0,1,33,1122,2,27,7,3,5,1,0,0,,0,,0,0,,3,2,60,2,1,,1,0,3,0,2,,4,,3,1,1,0,,,360,11,9059,67,3
13B211,6,40193,2,1,0,1,33,1122,2,50,7,3,1,1,0,0,,0,,0,0,,2,5,45,1,1,,1,0,0,0,2,,2,,3,1,2,0,,,135,12,9897,68,4
13B211,6,40193,1,1,0,2,33,1122,2,38,7,3,4,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21122,68,4
13B211,6,40193,3,1,0,1,33,1122,1,40,8,3,1,1,0,0,,0,,0,0,,2,2,45,1,5,,0,0,3,0,3,,1,,1,1,1,0,,,270,11,12552,68,4
13B211,6,40193,4,1,0,1,33,1122,1,50,8,4,1,1,0,0,,0,,0,0,,2,1,40,2,1,,1,0,0,0,2,,1,,2,1,1,0,,,280,11,41655,68,4
12A205,6,40194,4,1,0,1,33,1122,2,25,7,3,1,1,0,0,,0,,0,0,,2,5,40,1,1,,1,0,3,0,2,,1,,3,1,1,0,,,120,12,5760,69,3
12A205,6,40194,1,1,0,1,33,1122,2,83,2,6,8,1,0,0,,0,,0,0,,2,4,30,1,1,,0,2,0,0,4,,3,,3,1,1,0,,,120,12,5564,69,3
12A205,6,40194,3,1,0,1,33,1122,1,50,7,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,4814,69,3
11A205,6,40200,4,1,1,1,33,1122,2,43,7,2,7,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32162,70,2
11A205,6,40200,3,1,2,3,33,1122,1,18,4,3,5,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,51839,70,2
11A205,6,40200,1,1,0,1,33,1122,2,64,2,6,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,9256,70,2
11B211,6,40286,2,1,0,1,33,1122,2,52,3,3,1,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,11166,71,2
11B211,6,40286,1,1,0,2,33,1122,2,25,4,3,7,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,14057,71,2
11B211,6,40286,4,1,0,1,33,1122,1,47,4,3,1,2,1,7,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5874,71,2
11B211,6,40286,3,1,0,1,33,1122,2,20,4,3,5,2,2,0,,7,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,17290,71,2
12A206,6,40413,2,1,0,1,33,1122,1,33,4,3,3,1,0,0,,0,,0,0,,2,4,60,2,2,,0,0,3,0,2,,1,,3,2,0,0,,,240,11,8869,72,3
12A206,6,40413,1,1,0,1,33,1122,2,44,7,3,1,1,0,0,,0,,0,0,,2,2,30,2,5,,0,0,3,0,2,,7,,1,2,0,0,,,180,11,6659,72,3
12A206,6,40413,4,1,0,2,33,1122,2,42,4,3,5,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,6659,72,3
11A207,7,40008,3,1,0,2,19,1122,2,40,2,6,1,1,0,0,,0,,0,0,,2,5,30,1,5,,0,2,0,0,4,,6,,1,2,0,0,,,90,12,20440,73,2
11A207,7,40008,4,1,0,1,19,1122,1,45,4,2,1,2,2,0,,7,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,20156,73,2
11A207,7,40008,2,1,0,3,19,1122,1,24,7,2,6,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,32945,73,2
11A207,7,40008,1,1,0,1,19,1122,1,59,7,4,8,1,0,0,,0,,0,0,,2,5,40,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,120,12,12845,73,2
12A218,7,40059,1,1,0,2,19,1122,2,30,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26908,74,3
12A218,7,40059,4,1,0,1,19,1122,1,37,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18071,74,3
12A218,7,40059,3,1,0,3,19,1122,1,32,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,40499,74,3
12A218,7,40059,2,1,0,1,19,1122,2,65,4,3,7,2,1,3,,0,,1,8,UN CARRO EN SU DOMICILIO POR QUE TIENE LESIÓN PIE,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8665,74,3
11A218,7,40065,3,1,0,3,19,1122,2,65,0,,7,2,2,0,,5,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,76647,75,1
11A218,7,40065,4,1,0,1,19,1122,1,47,3,3,3,2,1,5,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,66312,75,1
11A218,7,40065,2,1,0,2,19,1122,2,37,3,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,44832,75,1
11A218,7,40065,1,1,0,1,19,1122,2,50,4,1,1,2,1,2,,0,,1,8,TENER MEJORES INGRESOS,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,21009,75,1
12B213,7,40100,3,1,0,2,19,1122,1,52,3,3,10,2,1,7,,0,,1,4,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,9960,76,3
12B213,7,40100,1,1,0,1,19,1122,1,52,4,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,19920,76,3
12B213,7,40100,2,1,0,1,19,1122,1,73,2,6,10,2,1,3,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10903,76,3
12B213,7,40100,4,1,0,1,19,1122,2,67,2,6,1,1,0,0,,0,,0,0,,2,5,45,1,1,,1,0,0,0,4,,7,,1,1,1,0,,,135,12,28781,76,3
11B213,7,40131,4,1,0,1,19,1122,2,78,2,5,1,2,1,5,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,10964,77,2
11B213,7,40131,2,1,0,1,19,1122,1,83,2,6,10,2,2,0,,2,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,10384,77,2
11B213,7,40131,1,1,0,3,19,1122,1,24,4,3,1,1,0,0,,0,,0,0,,2,4,60,1,1,,0,2,0,0,4,,7,,1,1,1,0,,,240,11,46511,77,2
11B213,7,40131,3,1,0,2,19,1122,2,30,4,3,1,1,0,0,,0,,0,0,,2,4,60,1,1,,0,0,0,4,4,,7,,3,1,2,0,,,240,11,45393,77,2
12A204,7,40133,2,1,0,2,19,1122,2,36,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20982,78,3
12A204,7,40133,4,1,0,2,19,1122,2,33,7,4,7,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16503,78,3
12A204,7,40133,3,1,0,2,19,1122,2,41,7,4,7,2,1,7,,0,,1,8,ORGANIZAR MI TIEMPO,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,20982,78,3
12A204,7,40133,1,1,1,1,19,1122,2,40,7,5,1,1,0,0,,0,,0,0,,2,6,60,1,1,,0,0,3,0,4,,7,,3,1,1,0,,,120,12,6994,78,3
11A205,7,40165,3,1,0,3,19,1122,2,19,4,3,6,1,0,0,,0,,0,0,,2,4,60,1,1,,0,0,3,0,2,,7,,1,2,0,0,,,240,11,39144,79,2
11A205,7,40165,4,1,0,1,19,1122,2,54,7,4,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,8427,79,2
11A205,7,40165,2,1,0,2,19,1122,2,47,4,3,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16854,79,2
11A205,7,40165,1,1,0,1,19,1122,2,54,3,3,1,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,8427,79,2
11B211,7,40258,3,1,0,3,19,1122,2,18,4,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,30403,80,2
11B211,7,40258,4,1,0,1,19,1122,1,36,2,6,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,16601,80,2
11B211,7,40258,1,1,0,2,19,1122,2,65,0,,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15920,80,2
11B211,7,40258,2,1,0,1,19,1122,1,28,4,3,1,1,0,0,,0,,0,0,,1,5,40,1,1,,0,0,0,4,4,,7,,1,1,1,0,,,120,12,18602,80,2
13A206,7,40297,4,1,0,1,19,1122,1,49,9,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,23256,81,4
13A206,7,40297,2,1,0,3,19,1122,2,57,7,4,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6787,81,4
13A206,7,40297,3,1,0,2,19,1122,2,33,9,2,1,2,1,2,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,18550,81,4
11B212,7,40354,4,1,0,1,19,1122,2,43,7,4,1,2,1,2,,0,,1,8,ORGANIZAR MI DÍA,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,5941,82,2
11B212,7,40354,3,1,0,2,19,1122,2,48,7,4,7,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,3,,,0,13,22272,82,2
11B212,7,40354,2,1,0,1,19,1122,2,40,7,4,1,1,0,0,,0,,0,0,,2,8,0,0,0,,0,0,0,0,0,,0,,0,0,0,2,,,0,13,23765,82,2
11A206,7,40356,3,1,0,2,19,1122,1,71,5,4,7,1,0,0,,0,,0,0,,2,5,20,1,1,,1,0,0,0,4,,7,,2,1,1,0,,,60,12,22586,83,2
11A206,7,40356,4,1,0,1,19,1122,1,58,7,5,1,2,1,5,,0,,1,3,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,6574,83,2
11A206,7,40356,2,1,0,1,19,1122,2,68,2,6,7,2,2,0,,7,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,2,15898,83,2
11B212,7,40418,4,1,0,1,19,1122,1,46,3,3,1,2,1,2,,0,,2,0,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8837,84,2
11B212,7,40418,1,1,0,1,19,1122,1,48,3,3,1,2,1,5,,0,,1,1,,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,8837,84,2
11B212,7,40418,3,1,0,2,19,1122,2,35,3,2,7,1,0,0,,0,,0,0,,2,6,30,1,1,,0,0,0,4,2,,7,,4,2,0,0,,,60,12,17922,84,2
11B212,7,40418,2,1,0,2,19,1122,2,22,4,3,7,2,1,3,,0,,1,8,ESPERAR QUE CRESCA SU BEBÉ,0,0,0,0,0,,0,0,0,0,0,,0,,0,0,0,0,,,0,1,26008,84,2
